0.3960519	-0.0471563
0.3929923	-0.0471306
0.3899327	-0.0471018
0.3868731	-0.0470702
0.3838135	-0.0470355
0.3807540	-0.0469979
0.3776944	-0.0469573
0.3746350	-0.0469138
0.3715755	-0.0468672
0.3685162	-0.0468178
0.3654568	-0.0467653
0.3623976	-0.0467099
0.3593384	-0.0466515
0.3562793	-0.0465902
0.3532204	-0.0465259
0.3501612	-0.0464586
0.3471006	-0.0463883
0.3440375	-0.0463151
0.3409717	-0.0462391
0.3379033	-0.0461602
0.3348324	-0.0460786
0.3317589	-0.0459944
0.3286828	-0.0459076
0.3256042	-0.0458183
0.3225227	-0.0457266
0.3194394	-0.0456326
0.3163572	-0.0455364
0.3132781	-0.0454379
0.3102023	-0.0453372
0.3071294	-0.0452341
0.3040595	-0.0451284
0.3009928	-0.0450203
0.2979290	-0.0449094
0.2948683	-0.0447959
0.2918108	-0.0446795
0.2887556	-0.0445603
0.2857008	-0.0444380
0.2826454	-0.0443126
0.2795893	-0.0441842
0.2765328	-0.0440528
0.2734756	-0.0439185
0.2704179	-0.0437811
0.2673597	-0.0436408
0.2643009	-0.0434975
0.2612415	-0.0433513
0.2581819	-0.0432023
0.2551226	-0.0430504
0.2520641	-0.0428956
0.2490064	-0.0427380
0.2459493	-0.0425775
0.2428930	-0.0424141
0.2398373	-0.0422478
0.2367824	-0.0420785
0.2337281	-0.0419063
0.2306746	-0.0417312
0.2276224	-0.0415531
0.2245727	-0.0413721
0.2215260	-0.0411881
0.2184821	-0.0410011
0.2154410	-0.0408109
0.2124029	-0.0406176
0.2093676	-0.0404209
0.2063351	-0.0402209
0.2033056	-0.0400176
0.2002788	-0.0398107
0.1972542	-0.0396002
0.1942305	-0.0393860
0.1912076	-0.0391680
0.1881854	-0.0389463
0.1851640	-0.0387209
0.1821434	-0.0384916
0.1791237	-0.0382586
0.1761048	-0.0380217
0.1730865	-0.0377810
0.1700692	-0.0375365
0.1670544	-0.0372882
0.1640431	-0.0370363
0.1610361	-0.0367805
0.1580329	-0.0365209
0.1550337	-0.0362573
0.1520385	-0.0359896
0.1490473	-0.0357177
0.1460599	-0.0354416
0.1430765	-0.0351611
0.1400974	-0.0348762
0.1371243	-0.0345869
0.1341582	-0.0342932
0.1311995	-0.0339949
0.1282479	-0.0336918
0.1253034	-0.0333838
0.1223660	-0.0330707
0.1194357	-0.0327523
0.1165125	-0.0324284
0.1135964	-0.0320990
0.1106867	-0.0317637
0.1077824	-0.0314224
0.1048830	-0.0310749
0.1019885	-0.0307210
0.0990989	-0.0303608
0.0962142	-0.0299939
0.0933349	-0.0296206
0.0904601	-0.0292405
0.0875897	-0.0288535
0.0847283	-0.0284601
0.0818835	-0.0280612
0.0790598	-0.0276569
0.0762569	-0.0272467
0.0734742	-0.0268301
0.0707113	-0.0264067
0.0679681	-0.0259761
0.0652443	-0.0255379
0.0625395	-0.0250916
0.0598537	-0.0246370
0.0571857	-0.0241735
0.0545363	-0.0237010
0.0519066	-0.0232193
0.0492908	-0.0227272
0.0466928	-0.0222251
0.0441298	-0.0217162
0.0416261	-0.0212045
0.0391940	-0.0206916
0.0368253	-0.0201749
0.0345171	-0.0196534
0.0322719	-0.0191272
0.0300967	-0.0185975
0.0279949	-0.0180648
0.0259582	-0.0175269
0.0239916	-0.0169850
0.0221279	-0.0164486
0.0203857	-0.0159242
0.0187481	-0.0154068
0.0171982	-0.0148915
0.0157437	-0.0143825
0.0143991	-0.0138878
0.0131612	-0.0134091
0.0119952	-0.0129343
0.0108634	-0.0124477
0.0097467	-0.0119395
0.0086791	-0.0114267
0.0077042	-0.0109347
0.0068628	-0.0104915
0.0061685	-0.0101064
0.0056047	-0.0097728
0.0051507	-0.0094855
0.0047855	-0.0092389
0.0044886	-0.0090261
0.0042406	-0.0088385
0.0040233	-0.0086658
0.0038199	-0.0084961
0.0036174	-0.0083186
0.0034142	-0.0081314
0.0032114	-0.0079346
0.0030099	-0.0077286
0.0028107	-0.0075137
0.0026147	-0.0072904
0.0024229	-0.0070592
0.0022360	-0.0068205
0.0020549	-0.0065751
0.0018804	-0.0063235
0.0017131	-0.0060666
0.0015536	-0.0058049
0.0014026	-0.0055394
0.0012605	-0.0052709
0.0011273	-0.0049997
0.0010025	-0.0047253
0.0008855	-0.0044468
0.0007757	-0.0041634
0.0006728	-0.0038742
0.0005765	-0.0035783
0.0004868	-0.0032746
0.0004036	-0.0029622
0.0003271	-0.0026402
0.0002574	-0.0023076
0.0001948	-0.0019634
0.0001399	-0.0016068
0.0000932	-0.0012369
0.0000552	-0.0008521
0.0000265	-0.0004507
0.0000079	-0.0000306
0.0000003	0.0004102
0.0000046	0.0008735
0.0000221	0.0013611
0.0000538	0.0018748
0.0001010	0.0024160
0.0001650	0.0029861
0.0002466	0.0035815
0.0003465	0.0041952
0.0004646	0.0048202
0.0005999	0.0054495
0.0007509	0.0060761
0.0009155	0.0066933
0.0010913	0.0072958
0.0012781	0.0078833
0.0014757	0.0084568
0.0016844	0.0090169
0.0019044	0.0095647
0.0021361	0.0101008
0.0023798	0.0106263
0.0026362	0.0111426
0.0029063	0.0116528
0.0031916	0.0121600
0.0034938	0.0126673
0.0038147	0.0131773
0.0041568	0.0136926
0.0045225	0.0142154
0.0049137	0.0147469
0.0053316	0.0152868
0.0057772	0.0158347
0.0062514	0.0163899
0.0067550	0.0169521
0.0072888	0.0175205
0.0078544	0.0180956
0.0084541	0.0186781
0.0090903	0.0192688
0.0097655	0.0198683
0.0104823	0.0204773
0.0112470	0.0210995
0.0120678	0.0217392
0.0129532	0.0224006
0.0139113	0.0230870
0.0149471	0.0237994
0.0160634	0.0245376
0.0172625	0.0253015
0.0185390	0.0260860
0.0198821	0.0268819
0.0212819	0.0276822
0.0227419	0.0284882
0.0242699	0.0293039
0.0258697	0.0301303
0.0275397	0.0309657
0.0292805	0.0318097
0.0310996	0.0326659
0.0329998	0.0335352
0.0349639	0.0344099
0.0369742	0.0352821
0.0390224	0.0361482
0.0411068	0.0370075
0.0432346	0.0378633
0.0454059	0.0387158
0.0476120	0.0395619
0.0498453	0.0403989
0.0521008	0.0412251
0.0543792	0.0420407
0.0566819	0.0428466
0.0590087	0.0436429
0.0613597	0.0444298
0.0637349	0.0452076
0.0661344	0.0459765
0.0685580	0.0467367
0.0710061	0.0474887
0.0734791	0.0482328
0.0759773	0.0489695
0.0785013	0.0496992
0.0810516	0.0504226
0.0836276	0.0511397
0.0862237	0.0518495
0.0888348	0.0525508
0.0914582	0.0532429
0.0940945	0.0539264
0.0967444	0.0546015
0.0994075	0.0552684
0.1020838	0.0559272
0.1047733	0.0565783
0.1074762	0.0572218
0.1101935	0.0578582
0.1129263	0.0584881
0.1156753	0.0591120
0.1184405	0.0597300
0.1212220	0.0603426
0.1240200	0.0609502
0.1268342	0.0615530
0.1296656	0.0621516
0.1325144	0.0627464
0.1353772	0.0633370
0.1382468	0.0639223
0.1411183	0.0645013
0.1439912	0.0650738
0.1468661	0.0656400
0.1497430	0.0662000
0.1526217	0.0667537
0.1555022	0.0673011
0.1583846	0.0678422
0.1612687	0.0683771
0.1641550	0.0689058
0.1670439	0.0694284
0.1699355	0.0699451
0.1728298	0.0704558
0.1757268	0.0709606
0.1786264	0.0714595
0.1815287	0.0719525
0.1844335	0.0724397
0.1873410	0.0729212
0.1902511	0.0733969
0.1931632	0.0738669
0.1960771	0.0743310
0.1989925	0.0747893
0.2019096	0.0752418
0.2048283	0.0756885
0.2077486	0.0761295
0.2106705	0.0765647
0.2135939	0.0769942
0.2165189	0.0774179
0.2194455	0.0778360
0.2223739	0.0782484
0.2253041	0.0786552
0.2282364	0.0790564
0.2311705	0.0794521
0.2341065	0.0798423
0.2370443	0.0802270
0.2399841	0.0806062
0.2429256	0.0809799
0.2458691	0.0813483
0.2488142	0.0817113
0.2517605	0.0820688
0.2547079	0.0824209
0.2576563	0.0827675
0.2606058	0.0831087
0.2635562	0.0834445
0.2665077	0.0837749
0.2694602	0.0840999
0.2724135	0.0844194
0.2753679	0.0847336
0.2783240	0.0850425
0.2812833	0.0853463
0.2842461	0.0856451
0.2872127	0.0859391
0.2901827	0.0862282
0.2931563	0.0865126
0.2961334	0.0867923
0.2991140	0.0870675
0.3020984	0.0873381
0.3050861	0.0876044
0.3080753	0.0878661
0.3110640	0.0881231
0.3140512	0.0883752
0.3170374	0.0886225
0.3200225	0.0888649
0.3230064	0.0891024
0.3259893	0.0893350
0.3289710	0.0895625
0.3319515	0.0897849
0.3349310	0.0900023
0.3379102	0.0902147
0.3408895	0.0904220
0.3438693	0.0906243
0.3468494	0.0908215
0.3498297	0.0910138
0.3528103	0.0912010
0.3557912	0.0913832
0.3587724	0.0915604
0.3617536	0.0917325
0.3647356	0.0918996
0.3677193	0.0920618
0.3707059	0.0922192
0.3736954	0.0923719
0.3766877	0.0925199
0.3796828	0.0926633
0.3826808	0.0928021
0.3856815	0.0929365
0.3886851	0.0930665
0.3916918	0.0931922
0.3946999	0.0933135
0.3977064	0.0934304
0.4007093	0.0935427
0.4037090	0.0936503
0.4067054	0.0937531
0.4096985	0.0938511
0.4126883	0.0939441
0.4156751	0.0940320
0.4186582	0.0941148
0.4216381	0.0941924
0.4246169	0.0942647
0.4275977	0.0943319
0.4305821	0.0943940
0.4335701	0.0944512
0.4365613	0.0945035
0.4395560	0.0945510
0.4425540	0.0945938
0.4455554	0.0946320
0.4485604	0.0946657
0.4515687	0.0946949
0.4545783	0.0947198
0.4575870	0.0947403
0.4605939	0.0947562
0.4635990	0.0947677
0.4666026	0.0947747
0.4696046	0.0947771
0.4726049	0.0947748
0.4756036	0.0947679
0.4786007	0.0947562
0.4815961	0.0947398
0.4845884	0.0947186
0.4875766	0.0946925
0.4905603	0.0946614
0.4935398	0.0946252
0.4965150	0.0945838
0.4994859	0.0945370
0.5024525	0.0944848
0.5054149	0.0944271
0.5083727	0.0943637
0.5113271	0.0942946
0.5142812	0.0942195
0.5172375	0.0941386
0.5201965	0.0940518
0.5231576	0.0939592
0.5261209	0.0938608
0.5290866	0.0937568
0.5320546	0.0936472
0.5350248	0.0935321
0.5379976	0.0934115
0.5409713	0.0932855
0.5439433	0.0931543
0.5469115	0.0930178
0.5498761	0.0928760
0.5528372	0.0927288
0.5557948	0.0925760
0.5587489	0.0924177
0.5616994	0.0922538
0.5646464	0.0920841
0.5675899	0.0919086
0.5705298	0.0917272
0.5734660	0.0915398
0.5763986	0.0913464
0.5793275	0.0911468
0.5822527	0.0909410
0.5851742	0.0907290
0.5880920	0.0905106
0.5910061	0.0902857
0.5939164	0.0900543
0.5968230	0.0898164
0.5997268	0.0895717
0.6026286	0.0893201
0.6055286	0.0890617
0.6084267	0.0887963
0.6113229	0.0885241
0.6142172	0.0882448
0.6171095	0.0879585
0.6199999	0.0876652
0.6228884	0.0873649
0.6257744	0.0870575
0.6286561	0.0867432
0.6315321	0.0864221
0.6344020	0.0860941
0.6372663	0.0857590
0.6401247	0.0854166
0.6429773	0.0850670
0.6458239	0.0847100
0.6486651	0.0843455
0.6515003	0.0839733
0.6543274	0.0835937
0.6571425	0.0832070
0.6599440	0.0828132
0.6627317	0.0824119
0.6655062	0.0820029
0.6682675	0.0815859
0.6710154	0.0811606
0.6737501	0.0807270
0.6764725	0.0802844
0.6791810	0.0798331
0.6818715	0.0793734
0.6845401	0.0789056
0.6871858	0.0784296
0.6898096	0.0779448
0.6924114	0.0774509
0.6949919	0.0769474
0.6975516	0.0764339
0.7000892	0.0759105
0.7026061	0.0753766
0.7051070	0.0748309
0.7075996	0.0742716
0.7100892	0.0736975
0.7125762	0.0731086
0.7150599	0.0725049
0.7175398	0.0718867
0.7200169	0.0712537
0.7224902	0.0706061
0.7249576	0.0699445
0.7274229	0.0692678
0.7298950	0.0685737
0.7323869	0.0678588
0.7349048	0.0671218
0.7374503	0.0663626
0.7400234	0.0655819
0.7426254	0.0647798
0.7452579	0.0639565
0.7479227	0.0631122
0.7506213	0.0622472
0.7533539	0.0613622
0.7561168	0.0604594
0.7589072	0.0595405
0.7617246	0.0586063
0.7645714	0.0576571
0.7674492	0.0566931
0.7703579	0.0557153
0.7733005	0.0547239
0.7762790	0.0537192
0.7792500	0.0527172
0.7821950	0.0517251
0.7851241	0.0507404
0.7880433	0.0497613
0.7909520	0.0487885
0.7938496	0.0478224
0.7967372	0.0468632
0.7996145	0.0459112
0.8024820	0.0449666
0.8053399	0.0440298
0.8081883	0.0431008
0.8110281	0.0421798
0.8138600	0.0412668
0.8166842	0.0403621
0.8195009	0.0394658
0.8223102	0.0385781
0.8251122	0.0376992
0.8279071	0.0368294
0.8306951	0.0359688
0.8334761	0.0351177
0.8362508	0.0342760
0.8390201	0.0334438
0.8417849	0.0326209
0.8445453	0.0318075
0.8473012	0.0310037
0.8500527	0.0302097
0.8528000	0.0294256
0.8555431	0.0286515
0.8582818	0.0278877
0.8610162	0.0271342
0.8637491	0.0263905
0.8664849	0.0256554
0.8692258	0.0249282
0.8719721	0.0242088
0.8747230	0.0234974
0.8774788	0.0227938
0.8802394	0.0220979
0.8830048	0.0214097
0.8857751	0.0207292
0.8885499	0.0200563
0.8913279	0.0193913
0.8941073	0.0187347
0.8968876	0.0180866
0.8996688	0.0174470
0.9024509	0.0168158
0.9052339	0.0161933
0.9080178	0.0155793
0.9108025	0.0149739
0.9135875	0.0143772
0.9163738	0.0137891
0.9191630	0.0132092
0.9219567	0.0126370
0.9247546	0.0120726
0.9275565	0.0115159
0.9303621	0.0109670
0.9331706	0.0104258
0.9359818	0.0098923
0.9387950	0.0093665
0.9416090	0.0088487
0.9444185	0.0083395
0.9472178	0.0078402
0.9500027	0.0073515
0.9527711	0.0068738
0.9555200	0.0064078
0.9582450	0.0059541
0.9609410	0.0055134
0.9636020	0.0050868
0.9662206	0.0046750
0.9687866	0.0042796
0.9712890	0.0039017
0.9737169	0.0035428
0.9760606	0.0032036
0.9783110	0.0028849
0.9804602	0.0025871
0.9825021	0.0023102
0.9844328	0.0020540
0.9862507	0.0018178
0.9879573	0.0016006
0.9895549	0.0014014
0.9910487	0.0012187
0.9924444	0.0010512
0.9937480	0.0008976
0.9949661	0.0007565
0.9961051	0.0006269
0.9971715	0.0005075
0.9981718	0.0003972
0.9991124	0.0002950
1.0000000	0.0002000
